1420,4.091139831542969
1430,4.356870727539063
1440,4.3627230834960935
1450,4.124494018554688
1460,4.126065673828125
1470,4.137412719726562
1480,4.074816284179687
1490,4.093812255859375
1500,4.304182434082032
1510,4.288501586914062
1520,4.123633117675781
1530,4.1420291137695315
1540,4.114974365234375
1550,4.1096038818359375
1560,4.119501342773438
1570,4.075453491210937
1580,4.247203369140625
1590,4.149081726074218
1600,4.157103271484375
1610,4.123078918457031
1620,4.158207092285156
1630,4.118331604003906
1640,4.1169125366210935
1650,4.107896728515625
1660,4.2733285522460935
1670,4.178424072265625
1680,4.089404296875
1690,4.130240478515625
1700,4.079836120605469
1710,4.088475036621094
1720,4.087946166992188
1730,4.342546997070312
1740,4.294170532226563
1750,4.122657775878906
1760,4.1335147094726565
1770,4.138166809082032
1780,4.086344299316406
1790,4.10512939453125
1800,4.10021484375
1810,4.354024353027344
1820,4.364008483886718
1830,4.117919921875
1840,4.13610107421875
1850,4.144168395996093
1860,4.068853149414062
1870,4.092371215820313
1880,4.298472290039062
1890,4.309869689941406
1900,4.124732666015625
1910,4.143416748046875
1920,4.0941378784179685
1930,4.119302978515625
1940,4.111548767089844
1950,4.064058532714844
1960,4.270582275390625
1970,4.16802490234375
1980,4.155416564941406
1990,4.104772033691407
2000,4.145606384277344
2010,4.114027709960937
2020,4.0980136108398435
2030,4.113880920410156
2040,4.306065979003907
2050,4.212397766113281
2060,4.045640258789063
2070,4.119231567382813
2080,4.056156005859375
2090,4.076399841308594
2100,4.084741821289063
2110,4.32993896484375
2120,4.28998291015625
2130,4.1326382446289065
2140,4.129038696289062
2150,4.127180786132812
2160,4.078604736328125
2170,4.082920837402344
2180,4.112456359863281
2190,4.343772888183594
2200,4.336439208984375
2210,4.130885925292969
2220,4.1249322509765625
2230,4.1225653076171875
2240,4.043631896972657
2250,4.078336486816406
2260,4.387632446289063
2270,4.298803100585937
2280,4.136281433105469
2290,4.13394775390625
2300,4.108746948242188
2310,4.10660400390625
2320,4.115598754882813
2330,4.047886352539063
2340,4.284465026855469
2350,4.170532836914062
2360,4.162994384765625
2370,4.111783752441406
2380,4.164087524414063
2390,4.104803771972656
2400,4.058663330078125
2410,4.114797058105469
2420,4.3286505126953125
2430,4.195684204101562
2440,4.040948181152344
2450,4.1314849853515625
2460,4.081239013671875
2470,4.071721801757812
2480,4.068944091796875
2490,4.3333956909179685
2500,4.291520080566406
2510,4.127536010742188
2520,4.137154541015625
2530,4.113142700195312
2540,4.0606787109375
2550,4.103615417480468
2560,4.111177978515625
2570,4.335818176269531
2580,4.361339721679688
2590,4.122828063964843
2600,4.131336059570312
2610,4.124244384765625
2620,4.06087158203125
2630,4.081021728515625
2640,4.314757080078125
2650,4.240254516601563
2660,4.163184509277344
2670,4.124828796386719
2680,4.099397583007812
2690,4.100397033691406
2700,4.114143676757813
2710,4.063077087402344
2720,4.222260437011719
2730,4.102107543945312
2740,4.159440307617188
2750,4.109179992675781
2760,4.145062866210938
2770,4.098041076660156
2780,4.066705322265625
2790,4.107646484375
2800,4.283330993652344
2810,4.129302978515625
2820,4.086847839355468
2830,4.092537841796875
2840,4.091416015625
2850,4.069254455566406
2860,4.085804748535156
2870,4.3398263549804685
2880,4.276318664550781
2890,4.119584655761718
2900,4.103474426269531
2910,4.091146850585938
2920,4.06638427734375
2930,4.110634765625
2940,4.11645751953125
2950,4.299075927734375
2960,4.351915283203125
2970,4.1147940063476565
2980,4.1012945556640625
2990,4.108847961425782
3000,4.053384399414062
3010,4.076168518066407
3020,4.267845458984375
3030,4.211817016601563
3040,4.161389465332031
3050,4.117406616210937
3060,4.107911682128906
3070,4.099502868652344
3080,4.092612915039062
3090,4.062175903320313
3100,4.248753662109375
3110,4.123944091796875
3120,4.143765258789062
3130,4.101644897460938
3140,4.156889343261719
3150,4.1043634033203125
3160,4.082524719238282
3170,4.094073486328125
3180,4.267581787109375
3190,4.12515380859375
3200,4.088975830078125
3210,4.093253173828125
3220,4.080164794921875
3230,4.060942687988281
3240,4.078915405273437
3250,4.356927490234375
3260,4.258424987792969
3270,4.076659240722656
3280,4.11801025390625
3290,4.109815063476563
3300,4.065232543945313
3310,4.087869262695312
3320,4.118585205078125
3330,4.326844482421875
3340,4.3236080932617185
3350,4.019896850585938
3360,4.128031921386719
3370,4.136005859375
3380,4.053525390625
3390,4.065934448242188
3400,4.285364990234375
3410,4.2966357421875
3420,4.1117822265625
3430,4.11758544921875
3440,4.091282653808594
3450,4.106259765625
3460,4.0890634155273435
3470,4.040772094726562
3480,4.2694091796875
3490,4.152685546875
3500,4.129360961914062
3510,4.079180297851562
3520,4.142793579101562
3530,4.123311462402344
3540,4.055522766113281
3550,4.093373413085938
3560,4.273600769042969
3570,4.1934661865234375
3580,4.0452877807617185
3590,4.064314575195312
3600,4.056117248535156
3610,4.091224670410156
3620,4.070410461425781
3630,4.318462219238281
3640,4.273795166015625
3650,4.128130493164062
3660,4.132129211425781
3670,4.131906433105469
3680,4.0705108642578125
3690,4.02713134765625
3700,4.081710510253906
3710,4.326824951171875
3720,4.308178100585938
3730,4.129241943359375
3740,4.117064514160156
3750,4.1226025390625
3760,4.050106811523437
3770,4.079078369140625
3780,4.26409423828125
3790,4.264159545898438
